,seq_id,seq,entity_nodes_for_logkeys,action_nodes_for_logkeys,status_nodes_for_logkeys
324,93827,"['1', '8', '1', '5', '1', '5', '1', '5', '29', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '42', '1', '5', '4', '45', '46', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '18', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5']","[User_80,Crond_94,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,Sendmail_222,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,Sendmail_222,User_80,Sshd_228,User_80,Sendmail_222,Sendmail_222,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,Ntpd_178,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228,User_80,Sshd_228]","[Opened_309,Register_340,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Retrying_704,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,UnableToQualifyDomainName_719,Opened_309,Connecting_786,Register_307,SendingEmail_715,Start_709,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Synchronized_589,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786,Opened_309,Connecting_786]","[none_545,none_582,none_545,none_1134,none_545,none_1134,none_545,none_1134,unknown_1029,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,error_1048,none_545,none_1134,none_543,none_1044,deferred_1035,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_897,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134,none_545,none_1134]"
325,63255,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
326,91947,"['1', '8', '29', '42', '4', '45', '46']","[User_80,Crond_94,Sendmail_222,Sendmail_222,User_80,Sendmail_222,Sendmail_222]","[Opened_309,Register_340,Retrying_704,UnableToQualifyDomainName_719,Register_307,SendingEmail_715,Start_709]","[none_545,none_582,unknown_1029,error_1048,none_543,none_1044,deferred_1035]"
327,60155,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
328,89809,"['10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
329,68341,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
330,49524,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
331,76049,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
332,27568,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
333,87357,"['9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082]"
334,78142,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
335,77388,"['10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
336,88366,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
337,58422,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
338,56107,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
339,68013,"['4', '1', '8', '1', '5']","[User_80,User_80,Crond_94,User_80,Sshd_228]","[Register_307,Opened_309,Register_340,Opened_309,Connecting_786]","[none_543,none_545,none_582,none_545,none_1134]"
340,67627,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
341,17613,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
342,95217,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
343,26964,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
344,64321,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
345,82849,"['9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
346,87065,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
347,47920,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
348,71872,"['58', '36', '36', '63', '16']","[Dhcpd_106,Dhcpd_106,Dhcpd_106,Dhcpd_106,Xinetd_256]","[Dhcpdiscover_367,none_368,none_368,Settingup_376,none_835]","[none_614,none_616,none_616,none_630,none_1190]"
349,74392,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
350,77184,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
351,19327,"['10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082]"
352,76722,"['10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
353,70695,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
354,50254,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
355,88357,"['10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
356,75840,"['9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
357,61065,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082]"
358,47961,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
359,34398,"['4', '1', '8']","[User_80,User_80,Crond_94]","[Register_307,Opened_309,Register_340]","[none_543,none_545,none_582]"
360,88297,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226,ServerAdministrator_72,Snmpd_226]","[Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748,Initialize_291,Receiving_748,ReturningTo_290,Receiving_748]","[none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082,none_526,none_1082,normal_525,none_1082]"
